car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,present_price,mileage,selling_price
Ford Ecosport,Ford,Ecosport,2,16000,Dealer,Petrol,Manual,1116000,17,925000
Ford Ecosport,Ford,Ecosport,2,19323,Dealer,Petrol,Manual,1116000,17,985000
Ford Ecosport,Ford,Ecosport,2,17000,Dealer,Petrol,Manual,1116000,15.9,915000
Ford Ecosport,Ford,Ecosport,2,15700,Dealer,Petrol,Automatic,1120500,14.7,1145000
Ford Ecosport,Ford,Ecosport,2,14000,Dealer,Petrol,Automatic,1116000,14.7,980000
Ford Ecosport,Ford,Ecosport,2,19375,Dealer,Petrol,Automatic,1204500,14.8,1125000
Ford Ecosport,Ford,Ecosport,2,67000,Individual,Diesel,Manual,1197500,23,979000
Ford Ecosport,Ford,Ecosport,2,57000,Individual,Diesel,Manual,1204000,23,900000
Ford Ecosport,Ford,Ecosport,2,19000,Individual,Diesel,Manual,1199000,23,1025000
Ford Ecosport,Ford,Ecosport,2,6000,Individual,Diesel,Manual,1153000,23,952000
Ford Ecosport,Ford,Ecosport,2,40000,Individual,Diesel,Manual,1196500,23,1100000
Ford Ecosport,Ford,Ecosport,2,19925,Individual,Diesel,Manual,1196500,23,949000
Ford Ecosport,Ford,Ecosport,2,15000,Individual,Petrol,Manual,1110500,18.1,1000000
Ford Ecosport,Ford,Ecosport,2,4000,Individual,Petrol,Manual,1109500,17,800000
Ford Ecosport,Ford,Ecosport,2,10000,Individual,Petrol,Automatic,1096500,14.8,950000
Ford Ecosport,Ford,Ecosport,2,18500,Individual,Petrol,Manual,1096500,17,950000
Ford Ecosport,Ford,Ecosport,2,20000,Individual,Petrol,Manual,1066500,17,905000
Ford Ecosport,Ford,Ecosport,2,11800,Individual,Petrol,Manual,1096000,17,900000
Ford Ecosport,Ford,Ecosport,2,4015,Individual,Petrol,Manual,1078500,17,946000
Ford Ecosport,Ford,Ecosport,2,10000,Individual,Petrol,Manual,1095000,17,1040000
Ford Ecosport,Ford,Ecosport,2,19338,Dealer,Petrol,Manual,1116000,15.9,985000
Ford Endeavour,Ford,Endeavour,2,18000,Dealer,Diesel,Automatic,3910597,10.91,2725000
Ford Endeavour,Ford,Endeavour,2,40000,Individual,Diesel,Automatic,3774000,10.91,3200000
Ford Figo,Ford,Figo,2,31000,Individual,Petrol,Manual,721000,18.16,525000
Ford Figo,Ford,Figo,2,8073,Dealer,Petrol,Manual,696500,20.4,575000
Ford Freestyle,Ford,Freestyle,2,13133,Dealer,Diesel,Manual,1017500,24.4,880000
Ford Freestyle,Ford,Freestyle,2,5000,Dealer,Petrol,Manual,797000,19,670000
Ford Freestyle,Ford,Freestyle,2,5600,Dealer,Petrol,Manual,864117,19,740000
Ford Freestyle,Ford,Freestyle,2,25000,Individual,Diesel,Manual,995500,24.4,790000
Ford Freestyle,Ford,Freestyle,2,5000,Individual,Diesel,Manual,944500,24.4,780000
Ford Freestyle,Ford,Freestyle,2,10000,Individual,Diesel,Manual,989500,24.4,800000
Ford Freestyle,Ford,Freestyle,2,30000,Individual,Diesel,Manual,1051000,24.4,775000
Ford Freestyle,Ford,Freestyle,2,50000,Individual,Petrol,Manual,788000,19,650000
Ford Freestyle,Ford,Freestyle,2,13400,Individual,Petrol,Manual,794500,19,721000
Ford Freestyle,Ford,Freestyle,2,8600,Individual,Petrol,Manual,803000,19,780000
Ford Freestyle,Ford,Freestyle,2,16000,Individual,Petrol,Manual,789500,18.5,700000
Ford Freestyle,Ford,Freestyle,2,15000,Individual,Petrol,Manual,827000,19,750000
Ford Freestyle,Ford,Freestyle,2,17000,Individual,Petrol,Manual,824500,19,630000
Honda Amaze,Honda,Amaze,2,8000,Dealer,Diesel,Manual,1015000,27.4,875000
Honda Amaze,Honda,Amaze,2,10000,Dealer,Diesel,Manual,933984,27.4,750000
Honda Amaze,Honda,Amaze,2,47001,Dealer,Diesel,Manual,977500,25.8,549000
Honda Amaze,Honda,Amaze,2,11000,Dealer,Diesel,Automatic,1007000,23.8,900000
Honda Amaze,Honda,Amaze,2,68000,Dealer,Diesel,Automatic,1007000,21,800000
Honda Amaze,Honda,Amaze,2,13000,Dealer,Diesel,Automatic,1007000,21,930000
Honda Amaze,Honda,Amaze,2,21100,Dealer,Petrol,Automatic,847000,18.1,775000
Honda Amaze,Honda,Amaze,2,4717,Dealer,Petrol,Automatic,852000,19,785000
Honda Amaze,Honda,Amaze,2,25000,Dealer,Petrol,Manual,847000,18.6,640000
Honda Amaze,Honda,Amaze,2,2277,Dealer,Petrol,Automatic,876000,15.5,800000
Honda Amaze,Honda,Amaze,2,4387,Dealer,Petrol,Manual,870000,17.8,685000
Honda Amaze,Honda,Amaze,2,28366,Dealer,Petrol,Manual,882500,19.5,770000
Honda Amaze,Honda,Amaze,2,10250,Dealer,Petrol,Manual,870000,19.5,680000
Honda Amaze,Honda,Amaze,2,17000,Dealer,Petrol,Manual,933984,19.5,595000
Honda Amaze,Honda,Amaze,2,8000,Dealer,Petrol,Manual,933984,18.6,675000
Honda Amaze,Honda,Amaze,2,35000,Dealer,Petrol,Manual,933984,17.8,595000
Honda Amaze,Honda,Amaze,2,11000,Dealer,Petrol,Automatic,868000,19,835000
Honda Amaze,Honda,Amaze,2,9800,Dealer,Petrol,Automatic,847000,18.3,750000
Honda Amaze,Honda,Amaze,2,19000,Dealer,Petrol,Manual,847000,17.8,580000
Honda Amaze,Honda,Amaze,2,45000,Dealer,Petrol,Automatic,852000,18.3,675000
Honda Amaze,Honda,Amaze,2,8000,Dealer,Petrol,Automatic,847000,18.1,840000
Honda Amaze,Honda,Amaze,2,14000,Dealer,Petrol,Automatic,847000,19,760000
Honda Amaze,Honda,Amaze,2,19000,Dealer,Petrol,Manual,847000,19.5,578000
Honda Amaze,Honda,Amaze,2,20000,Dealer,Petrol,Manual,910000,19.5,825000
Honda Amaze,Honda,Amaze,2,2200,Dealer,Petrol,Automatic,876000,18.1,790000
Honda Amaze,Honda,Amaze,2,8760,Dealer,Petrol,Automatic,910000,19,800000
Honda Amaze,Honda,Amaze,2,15787,Dealer,Petrol,Manual,874000,18,650000
Honda Amaze,Honda,Amaze,2,18005,Dealer,Petrol,Automatic,885500,18.1,785000
Honda Amaze,Honda,Amaze,2,30000,Individual,Diesel,Manual,1015000,27.4,700000
Honda Amaze,Honda,Amaze,2,10000,Individual,Diesel,Automatic,998000,23.8,795000
Honda Amaze,Honda,Amaze,2,65000,Individual,Diesel,Manual,997500,27.4,650000
Honda Amaze,Honda,Amaze,2,23950,Individual,Diesel,Automatic,933984,23.8,780000
Honda Amaze,Honda,Amaze,2,32000,Individual,Diesel,Manual,1042500,27.4,850000
Honda Amaze,Honda,Amaze,2,10000,Individual,Petrol,Manual,843500,19.5,650000
Honda Amaze,Honda,Amaze,2,23000,Individual,Petrol,Manual,871000,19.5,651000
Honda Amaze,Honda,Amaze,2,8345,Individual,Petrol,Automatic,852000,19,750000
Honda Amaze,Honda,Amaze,2,20000,Individual,Petrol,Manual,859500,19.5,615000
Honda Amaze,Honda,Amaze,2,5000,Individual,Petrol,Manual,870000,19.5,750000
Honda Amaze,Honda,Amaze,2,5000,Individual,Petrol,Manual,870000,19.5,720000
Honda Amaze,Honda,Amaze,2,7000,Individual,Petrol,Manual,870000,19.5,715000
Honda Amaze,Honda,Amaze,2,12000,Individual,Petrol,Manual,852000,19.5,670000
Honda Amaze,Honda,Amaze,2,30000,Individual,Petrol,Manual,933984,19.5,610000
Honda Amaze,Honda,Amaze,2,16000,Individual,Petrol,Manual,836500,19.5,725000
Honda Amaze,Honda,Amaze,2,2000,Individual,Petrol,Manual,852000,19.5,650000
Honda Amaze,Honda,Amaze,2,7917,Individual,Petrol,Manual,857000,18.6,680000
Honda Amaze,Honda,Amaze,2,10000,Individual,Petrol,Automatic,857000,19,675000
Honda Amaze,Honda,Amaze,2,2000,Individual,Petrol,Manual,853000,19.5,670000
Honda Amaze,Honda,Amaze,2,5000,Individual,Petrol,Automatic,836000,19,800000
Honda Amaze,Honda,Amaze,2,35000,Individual,Petrol,Manual,847000,19.5,550000
Honda Amaze,Honda,Amaze,2,8700,Individual,Petrol,Manual,874000,19.5,750000
Honda Amaze,Honda,Amaze,2,6399,Dealer,Petrol,Manual,847000,19.5,715000
Honda City,Honda,City,2,12000,Dealer,Diesel,Manual,1610500,25.6,1080000
Honda City,Honda,City,2,21000,Dealer,Diesel,Manual,1521000,25.6,1050000
Honda City,Honda,City,2,16000,Dealer,Petrol,Manual,1474000,17.4,1075000
Honda City,Honda,City,2,11200,Dealer,Petrol,Automatic,1494500,17.4,1275000
Honda City,Honda,City,2,20000,Dealer,Petrol,Automatic,1494500,18,1125000
Honda City,Honda,City,2,11000,Dealer,Petrol,Manual,1494500,17,755000
Honda City,Honda,City,2,2600,Dealer,Petrol,Automatic,1494500,17.4,1400000
Honda City,Honda,City,2,20410,Dealer,Petrol,Manual,1549000,17,1140000
Honda City,Honda,City,2,13620,Dealer,Petrol,Manual,1519208,17.14,1350000
Honda City,Honda,City,2,9000,Dealer,Petrol,Automatic,1427500,18,1150000
Honda City,Honda,City,2,57000,Dealer,Petrol,Manual,1519208,17.4,1060000
Honda City,Honda,City,2,21000,Dealer,Petrol,Manual,1427500,17.8,1025000
Honda City,Honda,City,2,10000,Dealer,Petrol,Automatic,1474000,18,1350000
Honda City,Honda,City,2,12000,Dealer,Petrol,Automatic,1474000,17.4,1350000
Honda City,Honda,City,2,16000,Dealer,Petrol,Manual,1474000,17.4,1090000
Honda City,Honda,City,2,16000,Dealer,Petrol,Manual,1474000,17.4,925000
Honda City,Honda,City,2,20000,Dealer,Petrol,Manual,1474000,17.4,1075000
Honda City,Honda,City,2,15000,Dealer,Petrol,Automatic,1519208,18,1050000
Honda City,Honda,City,2,10000,Dealer,Petrol,Automatic,1474000,17.4,1350000
Honda City,Honda,City,2,9600,Dealer,Petrol,Automatic,1519208,17.4,1160000
Honda City,Honda,City,2,10229,Dealer,Petrol,Manual,1584000,17.4,1100000
Honda City,Honda,City,2,13000,Dealer,Petrol,Automatic,1519208,18,1200000
Honda City,Honda,City,2,15000,Individual,Diesel,Manual,1519500,25.6,1050000
Honda City,Honda,City,2,9000,Individual,Diesel,Manual,1688000,25.6,1300000
Honda City,Honda,City,2,23000,Individual,Petrol,Manual,1474000,17.4,960000
Honda City,Honda,City,2,25000,Individual,Petrol,Automatic,1500000,18,1400000
Honda City,Honda,City,2,10000,Individual,Petrol,Automatic,1477500,18,1150000
Honda City,Honda,City,2,20000,Individual,Petrol,Manual,1477500,17.4,1075000
Honda City,Honda,City,2,25000,Individual,Petrol,Automatic,1474000,18,1207000
Honda Civic,Honda,Civic,2,23000,Dealer,Petrol,Automatic,2273500,13.9,1519000
Honda Civic,Honda,Civic,2,11000,Dealer,Petrol,Automatic,2323500,16.5,2000000
Honda Civic,Honda,Civic,2,12000,Dealer,Petrol,Automatic,2323500,16.5,2050000
Honda Civic,Honda,Civic,2,13989,Dealer,Petrol,Automatic,2351500,16.5,2150000
Honda Civic,Honda,Civic,2,21500,Dealer,Petrol,Automatic,2273500,16.5,1625000
Honda Civic,Honda,Civic,2,3000,Dealer,Petrol,Automatic,2273500,16.5,1750000
Honda Civic,Honda,Civic,2,21000,Dealer,Petrol,Automatic,2273500,16.5,1670000
Honda Civic,Honda,Civic,2,16502,Dealer,Petrol,Automatic,2441000,16.5,2100000
Honda Civic,Honda,Civic,2,1923,Dealer,Petrol,Automatic,2441000,16.5,2200000
Honda CR-V,Honda,CR-V,2,20000,Individual,Diesel,Automatic,3418159,19.5,3100000
Honda Jazz,Honda,Jazz,2,7000,Dealer,Petrol,Automatic,1021000,19,821000
Honda Jazz,Honda,Jazz,2,10597,Dealer,Petrol,Manual,1007731,18.7,815000
Honda Jazz,Honda,Jazz,2,9812,Dealer,Petrol,Manual,1025500,18.7,770000
Honda Jazz,Honda,Jazz,2,4065,Dealer,Petrol,Manual,1005000,18.7,810000
Honda Jazz,Honda,Jazz,2,12000,Dealer,Petrol,Manual,1051500,18.7,825000
Honda Jazz,Honda,Jazz,2,5000,Individual,Petrol,Manual,1001000,18.2,650000
Honda WR-V,Honda,WR-V,2,9900,Dealer,Diesel,Manual,1235500,25.5,990000
Honda WR-V,Honda,WR-V,2,5700,Dealer,Petrol,Manual,1025500,17.5,875000
Honda WR-V,Honda,WR-V,2,26000,Dealer,Petrol,Manual,1025500,17.5,850000
Honda WR-V,Honda,WR-V,2,10000,Dealer,Petrol,Manual,1030500,17.5,875000
Honda WR-V,Honda,WR-V,2,23500,Dealer,Petrol,Manual,1025500,17.5,799000
Honda WR-V,Honda,WR-V,2,10000,Individual,Diesel,Manual,1241000,25.5,975000
Honda WR-V,Honda,WR-V,2,23000,Individual,Diesel,Manual,1244500,25.5,1000000
Honda WR-V,Honda,WR-V,2,50000,Individual,Diesel,Manual,1255000,25.5,950000
Honda WR-V,Honda,WR-V,2,25000,Individual,Petrol,Manual,1049000,17.5,906000
Honda WR-V,Honda,WR-V,2,13500,Individual,Petrol,Manual,1043000,17.5,775000
Honda WR-V,Honda,WR-V,2,30000,Individual,Petrol,Manual,1067500,17.5,865000
Hyundai Creta,Hyundai,Creta,2,10000,Dealer,Diesel,Automatic,1628000,17.6,1550000
Hyundai Creta,Hyundai,Creta,2,23000,Dealer,Diesel,Manual,1657500,19.67,1575000
Hyundai Creta,Hyundai,Creta,2,51000,Dealer,Diesel,Manual,1651500,21.38,1150000
Hyundai Creta,Hyundai,Creta,2,21000,Dealer,Petrol,Manual,1608500,15.8,1250000
Hyundai Creta,Hyundai,Creta,2,39000,Dealer,Petrol,Manual,1558000,15.8,920000
Hyundai Creta,Hyundai,Creta,2,19000,Dealer,Petrol,Manual,1528000,13,1075000
Hyundai Creta,Hyundai,Creta,2,1470,Dealer,Petrol,Manual,1608500,15.8,1290000
Hyundai Creta,Hyundai,Creta,2,15000,Individual,Diesel,Manual,1462500,19.67,1225000
Hyundai Creta,Hyundai,Creta,2,25000,Individual,Diesel,Manual,1611000,20.5,1500000
Hyundai Creta,Hyundai,Creta,2,38000,Individual,Diesel,Manual,1628000,22.1,1050000
Hyundai Creta,Hyundai,Creta,2,31700,Individual,Diesel,Manual,1628000,19.67,1350000
Hyundai Creta,Hyundai,Creta,2,14000,Individual,Diesel,Manual,1604000,22.1,1150000
Hyundai Creta,Hyundai,Creta,2,15000,Individual,Diesel,Automatic,1546000,17.6,1300000
Hyundai Creta,Hyundai,Creta,2,15000,Individual,Diesel,Manual,1600000,22.1,1050000
Hyundai Creta,Hyundai,Creta,2,40000,Individual,Diesel,Manual,1552000,20.5,1500000
Hyundai Creta,Hyundai,Creta,2,35000,Individual,Diesel,Manual,1600000,22.1,1000000
Hyundai Creta,Hyundai,Creta,2,40000,Individual,Diesel,Manual,1656000,22.1,1100000
Hyundai Creta,Hyundai,Creta,2,65972,Individual,Diesel,Manual,1656000,20.5,1360000
Hyundai Creta,Hyundai,Creta,2,5000,Individual,Petrol,Automatic,1585000,14.8,1350000
Hyundai Creta,Hyundai,Creta,2,20000,Individual,Petrol,Manual,1571000,13,820000
Hyundai Creta,Hyundai,Creta,2,40000,Individual,Petrol,Automatic,1601500,13,1280000
Hyundai Creta,Hyundai,Creta,2,15000,Individual,Petrol,Manual,1528000,15.8,1200000
Hyundai Creta,Hyundai,Creta,2,12000,Individual,Petrol,Manual,1743000,15.8,1070000
Hyundai Creta,Hyundai,Creta,2,38280,Dealer,Petrol,Manual,1608500,15.29,950000
Hyundai Elantra,Hyundai,Elantra,2,10000,Individual,Petrol,Automatic,2190500,14.62,1890000
Hyundai Grand,Hyundai,Grand,2,36000,Dealer,Petrol,Manual,652500,18.9,495000
Hyundai Grand,Hyundai,Grand,2,7000,Dealer,Petrol,Manual,707120,18.9,565000
Hyundai Grand,Hyundai,Grand,2,35166,Dealer,Petrol,Manual,730000,18.9,669000
Hyundai Grand,Hyundai,Grand,2,11000,Dealer,Petrol,Manual,704500,18.9,625000
Hyundai Grand,Hyundai,Grand,2,6000,Dealer,Petrol,Manual,707120,18.9,576000
Hyundai Grand,Hyundai,Grand,2,4000,Dealer,Petrol,Manual,730000,18.9,710000
Hyundai Grand,Hyundai,Grand,2,36000,Dealer,Petrol,Manual,703000,18.9,525000
Hyundai Grand,Hyundai,Grand,2,8000,Dealer,Petrol,Manual,707120,18.9,635000
Hyundai Grand,Hyundai,Grand,2,11000,Dealer,Petrol,Manual,652500,18.9,490000
Hyundai Grand,Hyundai,Grand,2,17000,Dealer,Petrol,Manual,676000,18.9,490000
Hyundai Grand,Hyundai,Grand,2,27000,Dealer,Petrol,Automatic,652500,18.9,550000
Hyundai Grand,Hyundai,Grand,2,9000,Dealer,Petrol,Manual,724000,18.9,595000
Hyundai Grand,Hyundai,Grand,2,15000,Dealer,Petrol,Manual,724000,18.9,550000
Hyundai Grand,Hyundai,Grand,2,1200,Dealer,Petrol,Manual,724000,18.9,611000
Hyundai Grand,Hyundai,Grand,2,13800,Dealer,Petrol,Manual,787000,20.7,695000
Hyundai Grand,Hyundai,Grand,2,5000,Individual,Diesel,Manual,707120,24,590000
Hyundai Grand,Hyundai,Grand,2,9000,Individual,Diesel,Manual,707120,24,650000
Hyundai Grand,Hyundai,Grand,2,35000,Individual,Diesel,Manual,707120,24,575000
Hyundai Grand,Hyundai,Grand,2,9000,Individual,Petrol,Manual,743500,20.7,710000
Hyundai Grand,Hyundai,Grand,2,15000,Individual,Petrol,Automatic,729500,18.9,535000
Hyundai Grand,Hyundai,Grand,2,30000,Individual,Petrol,Manual,711000,18.9,600000
Hyundai Grand,Hyundai,Grand,2,40000,Individual,Petrol,Manual,704500,18.9,600000
Hyundai Grand,Hyundai,Grand,2,15000,Individual,Petrol,Manual,724000,18.9,575000
Hyundai Grand,Hyundai,Grand,2,16000,Individual,Petrol,Automatic,724000,18.9,575000
Hyundai Grand,Hyundai,Grand,2,25000,Individual,Petrol,Manual,718000,18.9,550000
Hyundai Grand,Hyundai,Grand,2,20000,Individual,Petrol,Automatic,718000,18.9,550000
Hyundai Grand,Hyundai,Grand,2,14500,Individual,Petrol,Manual,719500,18.9,565000
Hyundai Grand,Hyundai,Grand,2,4800,Individual,Petrol,Manual,704500,18.9,550000
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Automatic,718000,18.9,625000
Hyundai Grand,Hyundai,Grand,2,15000,Individual,Petrol,Manual,692000,18.9,598000
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Automatic,745000,20.7,650000
Hyundai Grand,Hyundai,Grand,2,25000,Individual,Petrol,Manual,703000,18.9,550000
Hyundai Grand,Hyundai,Grand,2,5000,Individual,Petrol,Automatic,725000,20.7,650000
Hyundai Grand,Hyundai,Grand,2,16415,Individual,Petrol,Manual,676000,18.9,515000
Hyundai Grand,Hyundai,Grand,2,25000,Individual,Petrol,Automatic,652500,18.9,570000
Hyundai Grand,Hyundai,Grand,2,5000,Individual,Petrol,Manual,658500,18.9,590000
Hyundai Grand,Hyundai,Grand,2,13900,Individual,Petrol,Manual,751000,18.9,590000
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Manual,723000,18.9,540000
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Manual,658500,18.9,530000
Hyundai Grand,Hyundai,Grand,2,15000,Individual,Petrol,Manual,749500,18.9,525000
Hyundai Grand,Hyundai,Grand,2,80000,Individual,Petrol,Automatic,692000,18.9,510000
Hyundai Grand,Hyundai,Grand,2,12909,Dealer,Petrol,Manual,676000,18.9,550000
Hyundai Grand,Hyundai,Grand,2,12480,Dealer,Petrol,Manual,676000,18.9,545000
Hyundai i20,Hyundai,i20,2,18000,Dealer,Diesel,Manual,1081004,22.54,800000
Hyundai i20,Hyundai,i20,2,47527,Dealer,Diesel,Manual,1122000,22.54,900000
Hyundai i20,Hyundai,i20,2,31800,Dealer,Diesel,Manual,1136000,22.54,730000
Hyundai i20,Hyundai,i20,2,3500,Dealer,Diesel,Manual,1126000,22.54,895000
Hyundai i20,Hyundai,i20,2,15000,Dealer,Diesel,Manual,1162500,22.54,975000
Hyundai i20,Hyundai,i20,2,15500,Dealer,Diesel,Manual,1162500,22.54,940000
Hyundai i20,Hyundai,i20,2,16000,Dealer,Diesel,Manual,1126000,22.54,861000
Hyundai i20,Hyundai,i20,2,39000,Dealer,Petrol,Manual,1072000,18.6,655000
Hyundai i20,Hyundai,i20,2,15000,Dealer,Petrol,Manual,1014500,18.6,620000
Hyundai i20,Hyundai,i20,2,8405,Dealer,Petrol,Manual,1081004,18.6,590000
Hyundai i20,Hyundai,i20,2,34900,Dealer,Petrol,Manual,1081004,18.6,710000
Hyundai i20,Hyundai,i20,2,4000,Dealer,Petrol,Automatic,1092000,15,875000
Hyundai i20,Hyundai,i20,2,6258,Dealer,Petrol,Automatic,1081004,17.4,775000
Hyundai i20,Hyundai,i20,2,9000,Dealer,Petrol,Manual,1081004,17.19,675000
Hyundai i20,Hyundai,i20,2,11972,Dealer,Petrol,Manual,1081004,18.6,635000
Hyundai i20,Hyundai,i20,2,4800,Dealer,Petrol,Manual,1081004,18.6,660000
Hyundai i20,Hyundai,i20,2,2200,Dealer,Petrol,Manual,1081004,17.19,665000
Hyundai i20,Hyundai,i20,2,28000,Dealer,Petrol,Manual,1072000,18.6,630000
Hyundai i20,Hyundai,i20,2,30000,Dealer,Petrol,Manual,1081004,18.6,675000
Hyundai i20,Hyundai,i20,2,25000,Dealer,Petrol,Manual,1112000,18.6,795000
Hyundai i20,Hyundai,i20,2,13230,Dealer,Petrol,Manual,1081004,18.6,772000
Hyundai i20,Hyundai,i20,2,16000,Dealer,Petrol,Manual,1081004,18.6,660000
Hyundai i20,Hyundai,i20,2,14000,Dealer,Petrol,Manual,1112000,18.6,880000
Hyundai i20,Hyundai,i20,2,40000,Individual,Diesel,Manual,1081500,22.54,725000
Hyundai i20,Hyundai,i20,2,50000,Individual,Diesel,Manual,1081500,22.54,820000
Hyundai i20,Hyundai,i20,2,40000,Individual,Diesel,Manual,1127000,22.54,700000
Hyundai i20,Hyundai,i20,2,10000,Individual,Diesel,Manual,1081500,22.54,800000
Hyundai i20,Hyundai,i20,2,15000,Individual,Diesel,Manual,1083000,22.54,700000
Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,1071500,18.6,625000
Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,1081004,17.19,700000
Hyundai i20,Hyundai,i20,2,18000,Individual,Petrol,Manual,1071500,18.6,650000
Hyundai i20,Hyundai,i20,2,5000,Individual,Petrol,Manual,1057500,18.6,710000
Hyundai i20,Hyundai,i20,2,13000,Individual,Petrol,Manual,1081000,18.6,620000
Hyundai i20,Hyundai,i20,2,12000,Individual,Petrol,Manual,1057500,18.6,700000
Hyundai i20,Hyundai,i20,2,3000,Individual,Petrol,Manual,1081004,18.6,600000
Hyundai i20,Hyundai,i20,2,40000,Individual,Petrol,Manual,1090500,18.6,750000
Hyundai i20,Hyundai,i20,2,10000,Individual,Petrol,Automatic,1035000,17.4,750000
Hyundai i20,Hyundai,i20,2,12000,Individual,Petrol,Manual,1045500,18.6,735000
Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,1072500,18.6,630000
Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,1081004,17.19,590000
Hyundai i20,Hyundai,i20,2,5000,Individual,Petrol,Manual,1045500,18.6,700000
Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,987500,18.6,635000
Hyundai i20,Hyundai,i20,2,20000,Individual,Petrol,Manual,1035000,18.6,621000
Hyundai i20,Hyundai,i20,2,7200,Individual,Petrol,Automatic,1081004,17.4,750000
Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,1007500,18.6,680000
Hyundai i20,Hyundai,i20,2,23700,Individual,Petrol,Manual,1035000,18.6,550000
Hyundai i20,Hyundai,i20,2,25000,Individual,Petrol,Manual,1040000,18.6,660000
Hyundai i20,Hyundai,i20,2,5000,Individual,Petrol,Manual,1067000,18.6,624000
Hyundai i20,Hyundai,i20,2,25000,Individual,Petrol,Manual,1034000,18.6,770000
Hyundai i20,Hyundai,i20,2,10000,Individual,Petrol,Automatic,1111000,17.4,780000
Hyundai i20,Hyundai,i20,2,25000,Individual,Petrol,Manual,1057500,18.6,775000
Hyundai i20,Hyundai,i20,2,10000,Individual,Petrol,Manual,1024000,18.6,600000
Hyundai i20,Hyundai,i20,2,18000,Individual,Petrol,Manual,1043000,18.6,700000
Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,1024000,18.6,590000
Hyundai i20,Hyundai,i20,2,12973,Dealer,Petrol,Manual,1072000,18.6,690000
Hyundai Santro,Hyundai,Santro,2,20660,Dealer,CNG,Manual,667000,30.48,565000
Hyundai Santro,Hyundai,Santro,2,31000,Dealer,CNG,Manual,667500,30.48,540000
Hyundai Santro,Hyundai,Santro,2,4540,Dealer,Petrol,Automatic,619500,20.3,580000
Hyundai Santro,Hyundai,Santro,2,11500,Dealer,Petrol,Manual,618500,20.3,530000
Hyundai Santro,Hyundai,Santro,2,19000,Dealer,Petrol,Automatic,643500,20.3,575000
Hyundai Santro,Hyundai,Santro,2,7000,Dealer,Petrol,Manual,643500,20.3,510000
Hyundai Santro,Hyundai,Santro,2,10290,Dealer,Petrol,Automatic,621500,20.3,470000
Hyundai Santro,Hyundai,Santro,2,7395,Dealer,Petrol,Manual,639939,20.3,480000
Hyundai Santro,Hyundai,Santro,2,25000,Dealer,Petrol,Automatic,626500,20.3,545000
Hyundai Santro,Hyundai,Santro,2,6932,Dealer,Petrol,Automatic,666000,20.3,650000
Hyundai Santro,Hyundai,Santro,2,5000,Dealer,Petrol,Manual,666000,20.3,600000
Hyundai Santro,Hyundai,Santro,2,5000,Individual,Petrol,Manual,630000,20.3,410000
Hyundai Santro,Hyundai,Santro,2,30000,Individual,Petrol,Manual,647500,20.3,550000
Hyundai Santro,Hyundai,Santro,2,5000,Individual,Petrol,Manual,583500,20.3,550000
Hyundai Santro,Hyundai,Santro,2,10000,Individual,Petrol,Manual,583500,20.3,500000
Hyundai Santro,Hyundai,Santro,2,20000,Individual,Petrol,Manual,626500,20.3,425000
